t,r,r_hold,vel_r_measured,v_r,v_theta,vel_theta,v_z,vel_z
27.063469921999058,9.911628656855935,9.663850007895997,0.745184752316191,-0.6965782483157509,-1.5,-1.5944352196870946,0.0,-0.0006018697749823332
27.096321951998107,9.871189312344592,9.640958913686918,0.775210886122396,-0.697433683256581,-1.5,-1.5987498901456045,0.0,-0.0005104293813928962
27.156880874001217,9.829439554691254,9.598642042241782,0.8040832678978973,-0.6980752594622035,-1.5,-1.6032048212685985,0.0,-0.0003950175305362791
27.189335881997977,9.787107282019386,9.576011719743947,0.8299032165498572,-0.6985564416164204,-1.5,-1.6076691912855363,0.0,-0.0001536510098958388
27.251070218000677,9.742877054155962,9.533003091534349,0.8523915078776967,-0.6989173282320831,-1.5,-1.6121982665612253,0.0,-0.0001203577485284768
27.312071718999505,9.697708723549848,9.490206685952716,0.8738977295819977,-0.6991879931938301,-1.5,-1.6166335748656662,0.0,-0.00010045822273241356
27.344373187999736,9.651692173996562,9.467602520047473,0.8931007069003821,-0.6993909919151403,-1.5,-1.6210920093340264,0.0,-8.317337051266804e-05
27.40686939999796,9.604747609769342,9.423854548814937,0.9101382959864917,-0.699543240956123,-1.5,-1.625510125835494,0.0,0.0001660689595155418
27.437670565999724,9.557062622433577,9.402326712650325,0.9236306683199172,-0.69965742773686,-1.5,-1.629809869916022,0.0,0.0003836386895272881
27.500805903000582,9.508961021314269,9.358207389573622,0.9347854513252379,-0.6997430678224128,-1.5,-1.6338736733183423,0.0,0.0002860560780391097
27.561723104998237,9.460534394106627,9.315523573190944,0.944005464168874,-0.6998072978865774,-1.5,-1.6378504456242289,0.0,0.0003473019751254469
27.591971358000592,9.411673460458005,9.294356064797686,0.9508394358223233,-0.6998554704347008,-1.5,-1.6416592323172878,0.0,0.00018555870337877423
27.65549453800122,9.361712546988903,9.25005233301433,0.9556582431939724,-0.6998915998457933,-1.5,-1.6454389375480887,0.0,0.00019623097614385188
27.68780993299879,9.312609560960256,9.227350178091458,0.9579830589884782,-0.6999186969041127,-1.5,-1.6488255940680925,0.0,0.000129307372844778
27.75109633199827,9.263619838166417,9.183072147687497,0.958041930790712,-0.6999390196978523,-1.5,-1.6521820394186726,0.0,0.00011955380614381284
27.7839662639999,9.21230915795145,9.160021056905101,0.9558051112228663,-0.699954261793157,-1.5,-1.6557831998210168,0.0,2.8617789212148637e-05
27.84680231099992,9.163401410683004,9.11612484045947,0.9530092529570324,-0.6999656933646355,-1.5,-1.6584327887568902,0.0,1.2257360140210949e-05
27.911219784000423,9.114854960066655,9.071316383370036,0.9486606080645794,-0.6999742670432444,-1.5,-1.661111184693974,0.0,-5.8894009271170944e-05
27.941475258998253,9.066724342978747,9.04979161778415,0.9426647209554205,-0.699980697302201,-1.5,-1.6635815159380245,0.0,-0.00016228036838583648
28.003970940000727,9.020559448024887,9.006154672564037,0.9356600384953223,-0.6999855199964186,-1.5,-1.6656578477803996,0.0,-8.939700637711212e-05
28.036285343998316,8.97306359507514,8.983473263764045,0.9258920216377428,-0.6999891370170817,-1.5,-1.6679987176415914,0.0,5.601221801043721e-06
28.099037854997732,8.926165465849492,8.93941736116242,0.9160510232211241,-0.699991849782579,-1.5,-1.669869071485556,0.0,-9.583410428604111e-05
28.158828011000878,8.879865896583148,8.89754076722534,0.9061534886481211,-0.699993884356702,-1.5,-1.6716851298317497,0.0,-0.00020444364054128528
28.19020392099992,8.834007959688995,8.875595982943112,0.8956146747429312,-0.6999954102872943,-1.5,-1.673461534339953,0.0,-0.00021966917847748846
28.25401282600069,8.788325880654538,8.830975521748462,0.8848188146296733,-0.6999965547352385,-1.5,-1.67514977838811,0.0,-5.911106927669607e-05
28.316328259999864,8.743410211017778,8.787546116817623,0.8726748693378004,-0.6999974130711966,-1.5,-1.676689742792397,0.0,-3.7185887777013704e-05
28.345581264999055,8.699249500606015,8.76697727857623,0.8600333674577288,-0.6999980568231652,-1.5,-1.6781486217186046,0.0,-7.574410847155377e-05
28.40871720299765,8.655696200041561,8.722677959221427,0.847047984215399,-0.6999985396371416,-1.5,-1.6795197088139027,0.0,5.94378579990007e-05
28.440410274997703,8.612461750424725,8.700674319236555,0.8326510167756653,-0.699998901747624,-1.5,-1.6808088030964203,0.0,0.00017820773064158857
28.502160511998227,8.570092234747138,8.657253149735707,0.8185381814465602,-0.6999991733304858,-1.5,-1.6819826346612443,0.0,0.00024023994046729058
28.54250713700094,8.528541326042008,8.62903974539396,0.8050223977701625,-0.699999377017632,-1.5,-1.6830973687516502,0.0,0.00028380408184602857
28.610815447998903,8.487594791891215,8.581310881314248,0.7915185491052649,-0.6999995297829917,-1.5,-1.6840966008434535,0.0,0.0003231999871786684
